time,Checkout1,Checkout2,Checkout3,Checkout4,Checkout5,Checkout6,Checkout7,Checkout8,Checkout9,Checkout10,Checkout11,Checkout12,Checkout13,Checkout14,Checkout15,Checkout16,Checkout17,Checkout18
1176.0144465705725,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1
1185.2972567640816,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1
1187.2505347549068,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1191.7977930293418,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1
1198.3941077059387,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1201.4505770583924,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
1202.9234987724021,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1
1207.0695785744408,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1
1217.4228920061084,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1217.7927303716667,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
1218.3759323292022,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
1218.3761816207546,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1
1221.5905639304228,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1
1239.312308369469,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1239.6937939284915,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1241.2793384039912,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1246.9006445967254,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1247.6047577639308,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1
1247.63630767835,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
1248.9134805892375,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1249.1878256638638,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1
1253.7357518060046,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
1264.7446447559462,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
1270.995277799161,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1
1279.6814924694893,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1281.1702427645205,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
1283.1145626719651,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
1285.7248562037132,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
1286.7359431283553,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
1298.7059303485844,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1300.4668302216908,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1300.7002490666785,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
1301.7841569807917,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0
1303.2771118815424,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0
1306.6644993751077,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
1308.6460342993264,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1310.3240482540732,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
1312.4906717747656,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1317.3354920758786,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
1322.9405327682762,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
1328.9920293225387,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
1331.6184361969429,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
1332.2450597803297,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
1336.8619269185692,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
1337.5666243800886,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
1342.3596209032366,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
1343.1667610540612,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1
1347.396403563946,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1
1352.3003442656834,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
1355.9198052677837,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1
1361.4895101633324,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
1362.8205548150536,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0
1364.215362518936,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1370.3173439797797,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0
1370.9740648089896,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0
1373.217410786028,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0
1377.8983898594586,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0
1379.3997380731544,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
1381.3393639378785,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1
1387.427700248448,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
1401.4808143078742,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1410.0966945422122,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0
1413.0961677563894,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
1414.5824808804355,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
1416.5742022573913,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1
1417.6687515723495,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
1417.7840191356825,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0
1421.8822472481195,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
1425.3651542042276,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
1425.501457264203,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
1426.6989298780898,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
1427.1876872544767,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
1429.9982599428022,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
1431.740586299849,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
1433.2543709991955,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1442.7114634831141,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
1443.2943100780317,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1457.7706811249918,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
1463.5199342389676,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
1463.9379013896491,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
1464.576546346708,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
1465.4595102266358,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
1474.197725924121,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
1476.0250176225688,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1
1477.1850669398416,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
1480.5832249900386,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
1481.8666003714868,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
1488.9855132287366,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
1489.6274037028318,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1501.3095196117276,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
1501.4199309598393,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
1502.2784727294004,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1503.2597554963163,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1
1505.2221618587027,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
1506.9132298371153,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
1508.1902795185704,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
1509.6120389396483,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1520.7868577735867,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
1520.98985031637,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
1521.290822933423,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1521.540699930697,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1523.5598013127121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1525.6080019753874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1527.8581463489688,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,1,1,0
1528.0309547965712,1,1,1,1,1,0,1,1,1,2,1,0,1,1,1,1,1,0
1534.2469440946977,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,0
1535.6243648394693,1,1,1,0,1,0,0,1,1,2,0,1,1,1,1,1,1,1
1539.930089428621,1,1,1,1,1,0,0,1,1,2,0,1,1,1,1,1,1,1
1546.644904509432,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1
1548.3846787800708,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1
1550.1418297832672,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1
1558.478755384328,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1
1558.718323112156,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
1561.6830919923923,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,2
1565.3328488197399,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
1566.1439441401556,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
1566.4748512562908,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2
1573.632622844228,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2
1575.1691014164376,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2
1575.350892634157,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2
1576.3632419014411,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2
1577.2667029016643,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2
1580.1598334278017,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2
1588.2887694168778,2,2,2,2,1,1,1,1,1,2,0,2,1,2,2,2,0,2
1588.8948831967232,2,2,2,2,1,1,1,1,1,2,0,2,1,2,2,2,1,2
1589.6953313631986,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2
1592.6490559784734,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2
1593.49768570369,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2
1594.6145019729104,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2
1599.8977545119837,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2
1601.8908587352548,2,2,2,2,0,2,2,1,2,1,2,2,1,2,2,2,2,2
1609.6949611026716,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2
1611.5036021444573,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2
1622.3238042641192,2,2,2,2,1,2,1,1,2,2,1,0,2,2,1,2,2,1
1625.498523359465,2,2,2,2,1,2,0,1,2,2,1,1,2,2,1,2,2,1
1630.4705178309775,2,2,2,2,1,2,1,1,2,2,1,1,2,2,0,2,2,1
1631.7070005448218,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1
1632.7882406936753,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1
1634.4946920624377,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1
1634.7942950078489,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1
1637.3169819709672,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1
1637.8093306375156,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
1639.1138530092635,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
1640.5333309488985,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1641.441301371329,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1643.144320853366,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1654.7962525043408,2,2,2,1,3,2,2,2,2,0,1,2,2,2,1,2,2,2
1654.8221874700407,2,2,2,1,3,2,2,2,2,1,1,2,2,2,1,2,2,2
1654.9622269909369,2,2,2,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2
1657.4370489266971,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2
1660.4230805780712,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2
1663.8107206303446,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2
1665.9476293270636,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
1670.403589336166,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
1676.150353353842,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2
1678.7464479254463,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2
1679.7814010104898,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2
1680.9105305430164,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2
1681.3169626080796,2,3,3,2,3,2,2,3,2,2,2,2,3,3,3,2,2,2
1688.224354559325,2,3,3,2,3,2,2,3,1,3,2,2,3,3,3,2,2,2
1692.1988079151363,2,3,3,2,3,2,2,3,2,1,2,2,3,3,3,2,2,2
1692.9682753107209,2,3,3,2,3,2,2,3,2,2,2,2,3,3,3,2,2,2
1693.5488248771437,2,3,3,2,3,2,2,3,3,2,2,2,3,3,3,2,2,2
1693.8228146653116,2,3,3,2,3,2,2,3,3,2,2,2,3,3,3,2,3,2
1695.2412126815093,2,3,3,2,3,2,3,3,3,2,2,2,3,3,3,2,3,2
1695.6159059257327,2,3,3,2,3,2,3,3,3,2,2,2,3,3,3,3,3,2
1703.0448997761425,2,3,3,2,3,2,3,2,2,2,2,2,3,3,3,3,3,3
1705.8745072799147,2,3,3,2,3,2,3,2,1,2,3,2,3,3,3,3,3,3
1708.8849456724531,2,3,3,2,3,2,3,2,2,2,3,2,3,3,3,3,3,3
1712.7357393023667,2,3,3,3,3,2,3,2,2,2,3,2,3,3,3,3,3,3
1719.568155317897,2,3,3,3,3,2,3,0,3,2,3,2,3,3,3,3,3,3
1721.7514172757878,2,3,3,3,3,2,3,1,3,2,3,2,3,3,3,3,3,3
1725.6979487264432,2,3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,3,3
1725.9637740841604,2,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3,3
1731.1614699587071,2,3,3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3
1734.0134969392727,2,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3
1741.1827606068161,2,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,2,3
1742.438786673318,2,3,3,3,2,2,3,2,2,3,3,3,3,3,2,3,3,3
1758.657476007752,3,2,2,2,2,2,2,2,1,3,3,3,3,2,2,2,0,3
1759.992159655689,3,2,2,2,2,2,2,2,1,3,3,3,3,2,2,2,1,3
1761.1891437059903,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,0,3
1761.2987829927213,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,1,3
1771.4821232550858,3,2,2,2,2,1,2,2,2,3,2,3,3,2,2,2,1,3
1773.3190913583612,3,2,2,2,2,1,2,2,2,3,2,3,3,2,2,2,1,3
1787.4513119130281,3,1,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,3
1789.518475698708,3,1,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,3
1794.0171103922814,3,0,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,3
1797.2549939849969,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3
1805.8209412692474,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,3
1807.6641781765973,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,3
1807.8387151823922,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3
1808.0248375819642,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3
1810.7464700035655,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3
1813.1460533585155,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1815.7191313041378,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1816.9861477949305,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3
1821.4367092690597,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3
1824.0672868516554,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3
1825.1082376382478,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1829.3327056263317,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1839.9545374431068,1,3,2,2,2,2,2,2,1,2,2,2,1,2,3,2,2,3
1842.4650312336094,1,3,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,3
1843.7781785696134,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3
1845.0311033825105,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3
1846.468203192273,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3
1848.699279482867,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1856.501018197192,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3
1859.8577781077463,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3
1862.3606498923018,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3
1863.396306538774,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
1865.1686647988886,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3
1868.0972813109317,2,3,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,3
1872.2379603267864,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2
1872.5294304738493,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2
1886.4798027531622,2,3,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2
1886.7374148901656,2,3,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,2
1891.2628200360655,2,2,2,2,2,2,3,2,3,2,2,3,3,1,2,2,3,3
1894.8746913662299,2,2,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,3
1902.5737627240007,2,3,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,3
1904.841938348773,2,3,2,3,2,2,3,2,3,2,2,3,3,2,2,2,3,3
1905.652407733169,2,3,2,2,2,2,3,2,3,2,2,3,3,2,1,3,3,3
1913.177130060575,2,3,2,2,2,2,3,2,3,2,2,3,3,2,2,3,2,2
1915.499646012669,2,3,2,2,1,3,3,2,3,2,2,3,2,2,2,3,2,2
1916.1392601244106,2,3,2,2,2,3,3,2,3,2,1,3,2,2,2,3,2,2
1918.212720132443,2,3,2,2,2,3,3,2,3,2,2,3,2,2,2,3,1,2
1919.9646519178605,2,3,2,2,2,3,3,2,3,2,2,3,2,1,2,3,2,2
1922.0820797395254,2,3,2,2,2,3,3,2,3,2,2,3,2,2,2,3,2,2
1923.032860508118,2,3,2,2,2,3,3,2,3,2,2,3,2,2,2,3,2,3
1924.5969029392313,2,3,2,2,2,3,3,2,3,2,2,3,2,3,2,3,2,3
1924.880613591157,2,3,2,2,3,3,3,2,3,2,2,3,2,3,2,3,2,3
1926.173235260257,2,3,2,2,3,3,3,2,3,2,2,3,2,3,2,3,3,3
1929.3396547957427,2,3,2,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3
1930.811827834518,2,3,2,1,3,3,3,3,3,2,2,3,2,3,3,3,3,3
1931.4814291529908,2,2,2,2,3,3,3,3,3,2,2,3,2,3,3,3,3,3
1931.585033253348,2,2,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,3
1936.66806632993,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3
1938.2044301307067,3,2,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,3
1939.5342287442286,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,3
1946.8915926779273,2,3,3,2,2,3,3,3,3,2,2,3,2,3,3,3,2,3
1951.9372313374017,2,3,3,3,1,3,3,3,3,2,2,3,2,2,3,2,2,3
1956.1182827141313,2,3,3,3,2,3,3,3,3,2,2,3,2,2,3,2,2,3
1956.6478003121204,2,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,2,3
1957.562833155942,2,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,2,3
1959.056961218879,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3
1960.1077430271218,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,3
1969.1198213983744,3,3,3,1,2,3,3,3,3,3,3,3,3,2,2,3,0,3
1973.518122159993,3,3,3,1,2,3,3,3,3,3,2,3,3,2,2,3,1,3
1979.6033774574323,3,2,3,1,2,3,3,3,2,3,2,3,3,2,2,3,1,3
1989.729690755536,3,2,3,1,2,3,3,3,1,2,1,3,2,1,2,3,1,3
2001.5357395809947,3,2,3,1,2,3,3,3,1,2,2,3,2,1,2,3,0,2
2003.3541132722173,3,2,3,1,2,3,3,3,1,2,2,3,2,1,2,3,1,2
2006.2008066093902,3,2,3,2,2,3,3,3,1,2,2,3,2,1,2,3,1,2
2006.4461306466374,2,2,3,2,2,3,3,3,2,2,2,3,2,1,2,3,1,2
2008.5677920680755,2,2,3,2,2,3,3,3,2,1,2,3,2,1,2,3,2,2
2009.9423196659986,2,2,3,2,2,3,3,3,2,2,2,3,2,1,2,3,2,2
2016.9211413118717,2,2,3,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2
2025.1044426788067,2,2,3,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2
2028.975923768432,1,3,3,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2
2029.259903144304,2,3,3,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2
2031.9822231072596,2,3,3,3,2,3,3,3,3,2,2,3,2,2,2,3,2,2
2037.1251587355434,2,3,3,3,2,3,3,3,2,2,3,3,2,2,2,3,2,2
2043.5614145210898,2,3,3,3,2,3,3,3,2,2,3,3,3,2,1,2,2,2
2048.7249795076054,2,3,3,3,2,3,3,3,0,2,3,3,2,2,2,2,2,1
2049.0866203619125,2,3,3,3,2,3,3,3,1,2,3,3,2,2,2,2,2,1
2050.07161008359,2,3,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,1
2052.123214409919,1,3,3,3,2,3,2,3,2,2,3,3,2,2,2,2,2,2
2053.0986184233725,2,3,3,3,2,3,2,3,1,2,3,3,2,2,2,2,2,2
2057.8779294964907,2,3,3,3,2,3,2,2,2,2,3,2,2,2,2,1,2,2
2061.838835264304,2,3,3,3,2,3,2,2,2,2,3,2,2,1,2,2,2,2
2064.6929062463196,1,3,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2
2067.3560351475917,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2
2068.374424041682,3,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2
2074.4694074677095,3,3,3,2,2,3,2,2,3,2,3,2,1,2,2,2,2,2
2075.0556246934952,3,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2
2077.36658101454,3,3,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2
2079.3692247503304,3,3,3,3,2,3,2,2,2,2,3,3,2,2,2,2,2,1
2079.490954270547,3,3,3,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2
2080.6742531827026,3,3,3,3,2,3,2,2,2,3,3,3,2,2,2,2,2,2
2087.544336151938,3,3,3,2,3,3,1,2,2,3,3,3,2,1,2,2,2,1
2088.75877411265,3,3,3,2,3,3,1,2,2,3,3,3,2,2,2,2,2,1
2091.7625413682463,3,3,3,2,3,3,2,2,2,3,3,3,1,2,2,2,2,1
2093.2503374241714,3,3,3,2,3,3,2,2,2,3,3,3,1,2,2,2,2,2
2097.3373926991835,3,3,3,2,3,3,1,2,2,3,3,3,2,1,2,1,2,1
2100.614329443698,3,3,3,2,3,3,2,2,2,3,3,3,2,1,2,1,2,1
2102.9744843497447,3,3,3,2,3,3,2,2,1,3,3,3,2,1,2,1,2,1
2103.501286502664,3,3,3,2,3,3,2,2,1,3,3,3,2,1,2,2,2,1
2105.602577824632,3,3,3,2,3,3,2,2,1,3,3,3,2,1,2,2,2,1
2112.384301322203,3,3,3,2,3,3,2,2,1,3,3,3,1,2,2,2,2,1
2112.8558412789566,3,3,3,2,3,3,2,2,1,3,3,3,2,2,2,2,2,1
2113.927911761789,3,3,3,2,3,3,2,2,1,3,3,3,2,2,2,2,2,2
2114.406623180851,3,3,3,2,3,3,2,2,2,3,3,3,2,2,2,2,2,2
2116.588213201823,3,3,3,2,2,3,3,2,2,3,3,3,2,2,2,2,2,2
2124.8456903491274,2,3,3,2,2,3,3,2,2,2,3,3,3,2,2,2,2,2
2127.0926362705686,2,3,3,2,2,3,3,2,1,2,3,3,3,2,3,2,2,2
2127.832570259287,2,3,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,2
2129.164671062327,2,3,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,3
2129.2737545700957,3,3,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,3
2131.1245222932507,3,3,3,2,2,3,3,3,2,2,3,3,3,2,3,2,2,3
2134.289671091646,3,3,3,2,3,3,3,3,2,2,3,3,3,1,1,2,2,3
2138.073314212294,3,3,3,2,3,3,3,2,2,2,3,3,3,1,2,2,2,3
2139.623599591004,3,3,3,2,3,3,3,2,2,2,3,3,3,2,2,2,1,3
2144.7089027570655,3,3,3,2,3,3,3,2,2,2,3,3,3,2,2,2,2,3
2149.518967447977,3,3,3,2,3,2,3,2,2,2,2,3,3,2,2,2,3,3
2150.3791501823207,3,3,3,3,3,2,3,2,2,2,2,3,3,2,2,2,3,3
2152.511784813343,3,3,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,3
2156.4824250219585,3,3,2,3,3,1,3,2,2,2,3,1,2,2,2,3,3,3
2156.8548513826745,3,3,2,3,3,1,3,2,2,2,3,2,2,2,2,3,3,3
2158.8155423968956,3,3,2,3,3,2,3,2,2,2,3,2,2,2,2,3,3,2
2160.5836354482626,3,3,2,2,3,2,2,2,2,2,3,2,2,2,3,3,3,2
2161.516303040818,3,3,2,2,3,2,2,2,2,2,3,2,2,3,3,3,3,2
