time,Checkout1,Checkout2,Checkout3,Checkout4,Checkout5,Checkout6,Checkout7,Checkout8,Checkout9,Checkout10,Checkout11,Checkout12,Checkout13,Checkout14,Checkout15,Checkout16,Checkout17
1030.7532032687009,4,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3
1036.605112929053,4,3,3,3,4,2,4,4,4,4,4,3,3,3,3,3,3
1038.7186134842873,4,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3
1041.4804883950633,4,3,3,3,4,3,4,4,4,4,3,3,3,3,4,3,3
1041.8876232144385,4,3,3,4,4,3,4,4,4,4,3,3,3,3,4,3,3
1046.9398821494824,4,3,3,4,4,3,4,4,4,4,3,3,3,2,4,2,4
1054.4715026617735,4,3,3,4,4,3,4,4,4,4,3,3,3,3,4,2,3
1055.930921875536,4,3,3,4,4,3,4,4,4,4,3,3,3,3,4,3,3
1060.478180149971,4,3,4,4,4,2,4,4,3,4,3,3,3,3,4,3,3
1067.0744948265678,4,3,4,4,4,3,4,4,3,4,3,3,3,3,4,3,2
1070.650278861659,4,3,4,4,4,3,4,4,3,4,3,3,3,3,4,3,3
1072.3170539928474,4,3,4,4,4,3,4,4,4,4,3,3,3,3,4,3,3
1073.1186874340674,4,3,4,4,4,3,4,4,4,4,3,4,3,3,4,3,3
1077.697330239271,4,3,4,4,4,3,4,4,4,4,3,4,3,3,4,3,3
1081.1004543906097,4,3,4,4,4,3,4,4,4,4,3,4,3,3,4,4,3
1082.3222797864755,3,3,3,4,4,3,4,4,4,4,3,4,3,4,4,4,3
1082.6921181520338,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3
1083.2753201095693,3,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3
1083.2755694011216,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3
1083.7256531489952,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4
1089.765527423099,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1107.4872718621452,2,4,3,4,3,4,2,4,4,4,4,3,4,4,4,4,4
1108.7601410802245,2,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,4
1113.842054809034,2,4,3,4,3,4,3,4,4,3,4,3,4,4,4,4,4
1114.811299503274,3,4,3,4,3,4,3,4,4,3,4,3,4,4,4,4,4
1115.5169492808254,3,4,4,4,2,4,3,4,4,3,4,3,4,4,4,4,4
1116.7849908763828,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4
1120.3369275227496,4,4,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4
1122.68606014522,4,3,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4
1123.2866473011718,4,3,4,4,3,4,4,4,4,2,3,3,4,4,4,4,4
1129.5372803443865,4,3,4,4,3,4,4,4,4,3,3,2,4,4,4,4,4
1154.7581751163223,3,3,4,4,1,4,3,4,4,3,3,3,4,4,4,4,4
1156.702495023767,3,3,4,4,2,4,3,4,4,3,3,3,4,4,4,4,4
1158.229064496673,3,3,4,4,3,4,3,4,4,3,3,3,4,4,4,4,3
1161.948873095517,3,4,4,4,3,4,3,4,4,3,3,3,4,4,4,4,3
1173.918860315746,3,4,4,4,3,4,3,4,4,4,3,3,3,4,4,4,3
1176.6241905805693,3,4,4,4,3,4,3,4,4,3,4,3,3,4,4,4,3
1179.8776506524632,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,4,3
1191.826564784432,3,4,4,4,3,4,2,4,4,3,4,2,4,4,3,4,4
1193.3195196851827,3,4,4,4,3,4,3,4,4,3,4,2,4,4,3,4,4
1193.9377035364553,3,4,4,4,3,4,3,4,4,3,4,3,3,4,3,4,4
1195.919238460674,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,4
1197.5972524154208,3,4,4,4,4,4,3,4,4,3,4,3,3,4,3,4,4
1199.498358336004,3,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4
1214.2215503511395,2,4,4,4,4,4,4,4,4,3,4,4,2,4,2,3,4
1214.5249040795634,3,4,4,4,4,4,4,4,4,3,4,4,2,4,2,3,4
1220.3678320675072,3,4,4,4,4,4,4,4,4,3,4,4,1,4,2,3,4
1223.6790615162993,2,4,4,4,4,4,4,4,4,3,4,3,2,4,2,3,4
1226.3054683907035,2,4,4,4,4,4,4,4,4,3,4,3,2,4,3,3,4
1241.332802527376,3,4,4,3,4,4,3,4,4,2,4,3,2,3,3,3,4
1243.295680126238,3,4,4,3,4,4,3,4,4,3,4,3,2,3,3,3,3
1244.328503594384,3,4,4,3,4,4,3,4,4,3,4,3,2,3,3,3,3
1245.5490394532646,3,4,4,2,4,4,3,4,4,3,4,3,3,3,3,3,3
1247.7070233667505,3,4,4,3,4,4,3,4,4,3,4,3,3,3,3,3,3
1248.7523800770903,3,4,4,3,4,4,3,4,4,3,4,3,3,3,4,3,3
1251.2836742065385,3,4,4,3,4,4,3,4,4,4,4,3,3,3,4,3,3
1260.295830385341,3,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3
1263.7127012695805,3,4,4,3,4,2,4,4,4,4,4,3,3,4,4,3,3
1268.2991326402214,3,4,4,3,4,3,4,4,4,4,4,3,3,4,3,3,3
1274.220613470063,3,4,4,3,4,2,4,4,4,4,4,3,2,4,3,4,3
1274.5658756541789,3,4,4,3,4,2,4,4,4,4,4,3,3,4,3,4,3
1275.2225964833888,3,4,4,3,4,3,4,4,4,4,4,3,3,4,3,4,3
1275.8368566663912,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,3
1281.2182947024203,3,4,4,3,4,2,4,4,4,4,3,3,3,4,4,4,3
1282.719642916116,3,4,4,3,4,3,4,4,4,4,3,3,3,4,4,4,3
1283.1742845049682,3,4,4,3,4,3,4,4,4,4,4,3,3,4,4,4,3
1285.1139103696923,4,4,4,3,4,3,4,4,4,4,4,3,3,4,3,4,3
1287.632054125086,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,3
1290.406576959483,4,4,4,4,4,3,3,4,4,4,4,4,3,4,3,4,3
1292.2951685589076,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3
1300.9110487932455,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,4
1303.9105220074227,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,4
1305.8210962923647,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4
1306.7628373773175,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4
1307.8573866922757,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4
1307.9726542556086,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
1312.0708823680457,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
1315.5537893241537,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
1315.6900923841292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1316.4496016470057,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
1318.444346057871,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4
1318.9331034342579,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4
1321.7436761225833,4,4,5,5,4,3,4,5,4,4,3,4,4,4,5,4,4
1327.6183644493967,4,4,5,5,4,4,4,5,4,4,3,4,4,4,5,4,4
1329.1321491487433,4,4,5,5,4,4,4,5,4,4,4,4,4,4,5,4,3
1329.531416285127,4,4,5,5,4,4,4,5,4,4,4,4,4,4,5,4,4
1341.0645601779934,3,4,5,5,4,4,4,5,4,4,5,4,4,4,5,4,4
1355.5409312249535,4,4,5,5,4,4,4,5,4,4,5,4,4,4,5,4,3
1359.2612398404813,4,4,5,5,4,4,4,5,4,4,5,4,4,4,5,4,4
1360.6334511715331,4,4,5,5,4,5,4,5,4,4,5,4,4,4,5,4,4
1363.8882922675125,4,4,5,5,4,5,4,5,3,4,5,4,4,4,5,5,4
1364.3703180668683,4,4,5,5,4,5,4,5,4,4,5,4,4,4,5,5,4
1365.4390234796567,4,4,5,5,4,5,4,5,4,5,5,4,4,4,5,5,4
1374.4586690814247,4,5,5,5,4,5,4,5,4,4,5,3,4,4,5,5,4
1377.2900852414932,4,5,5,5,4,5,4,5,4,4,5,4,4,4,5,5,4
1379.2805241413248,5,5,5,5,4,5,4,5,4,4,5,4,4,4,5,5,4
1381.1078158397727,5,5,5,5,4,5,4,5,5,4,5,4,4,4,5,5,4
1385.141517009513,5,5,5,5,4,5,4,5,5,3,5,5,4,4,5,5,4
1388.5396750597101,5,5,5,5,4,5,4,5,5,4,5,5,4,4,5,5,4
1392.2841029593126,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,5,4
1399.4030158165624,5,5,5,5,4,5,5,5,5,4,5,5,5,4,4,5,3
1399.5067422685015,5,5,5,5,4,5,5,5,5,4,5,5,5,4,4,5,4
1411.1888581773974,5,4,5,5,4,5,5,4,5,3,4,5,5,4,4,5,3
1412.1271628175466,4,3,5,5,4,5,5,4,5,4,4,5,5,4,4,5,3
1414.089569179933,4,3,5,5,4,5,5,4,5,4,4,5,5,4,4,5,4
1416.7717370963665,4,4,5,5,4,5,5,4,5,4,4,5,5,4,4,5,4
1418.462805074779,4,4,5,5,4,5,5,4,5,4,3,5,5,4,4,5,4
1421.4939403996584,4,4,5,5,4,5,5,4,5,4,4,5,5,4,4,5,4
1432.6687592335968,4,2,5,5,4,5,5,4,5,4,2,5,5,4,5,5,4
1435.5922387421526,4,3,5,5,3,5,5,4,5,4,2,5,5,4,5,5,4
1435.8932113592057,4,3,5,5,3,5,5,4,5,4,3,5,5,4,5,5,4
1436.1430883564797,4,3,5,5,3,5,5,4,5,4,4,5,5,4,5,5,4
1438.1621897384948,4,4,5,5,3,5,5,4,5,4,4,5,5,4,5,5,4
1440.2103904011701,4,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4
1442.4605347747515,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4
1452.7102169547438,4,3,5,5,4,5,5,5,5,5,3,5,5,4,5,4,4
1458.9262062528703,4,4,5,5,4,5,5,5,5,5,3,5,4,4,5,4,4
1460.303626997642,4,4,5,5,4,5,5,5,5,5,4,5,4,4,5,4,4
1463.4454157450639,4,4,5,5,4,5,5,5,5,5,4,5,4,3,5,4,5
1467.7511403342155,4,3,5,5,4,5,5,5,5,5,4,5,4,4,5,4,5
1470.7196912837614,4,4,5,5,4,5,5,5,5,5,4,5,4,4,5,4,5
1473.3569874656255,4,4,5,5,4,5,5,5,5,5,4,5,5,4,5,4,5
1475.114138468822,4,4,5,5,5,5,5,5,5,5,4,5,5,3,5,4,5
1475.757738313987,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5
1476.582006690492,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5
1483.342312492655,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5
1483.5494180755452,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5
1484.3605133959609,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
1484.691420512096,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1491.8491921000334,5,5,5,6,3,5,5,5,5,5,5,5,5,5,5,5,5
1494.3619769548282,5,5,5,6,4,5,5,5,5,5,5,5,5,5,5,5,4
1495.9062026104816,5,5,5,6,3,5,5,5,5,5,5,5,5,5,5,5,5
1499.6093086569026,5,5,5,6,4,5,5,5,5,5,5,5,5,5,5,5,5
1506.5847242573725,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5
1511.7924674909443,5,5,5,6,5,5,5,5,5,5,6,5,5,5,4,4,5
1515.6452441799577,5,5,5,6,5,4,5,5,5,5,6,5,5,5,4,5,5
1517.8079178735907,5,5,5,6,5,5,5,5,5,5,6,5,5,5,4,5,5
1520.7616424888654,5,3,5,6,5,5,5,5,5,5,6,5,5,5,5,5,4
1521.8784587580858,5,4,5,6,5,5,5,5,5,5,6,5,5,5,5,5,4
1527.1617112971592,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,4
1529.1548155204302,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5
1545.682895105326,5,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,4
1546.2366043585898,5,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5
1557.0568064782517,5,3,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5
1562.627108300975,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,4,4
1567.5991027724874,5,3,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4
1568.8355854863316,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,4
1569.9168256351852,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5
1571.6232770039476,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5
1571.9228799493587,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5
1574.445566912477,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5
1575.585802461855,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5
1577.8930670750947,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5
1578.8010374975252,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5
1580.5040569795622,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5
1592.155988630537,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,3
1592.1819235962369,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4
1592.321963117133,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4
1594.7967850528933,3,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5
1598.7207428861918,4,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5
1601.2388439738131,4,5,5,4,5,4,5,5,5,4,5,5,5,4,5,4,5
1606.9856079914891,4,5,5,4,5,5,5,5,5,4,5,5,4,4,5,4,5
1609.6588563110802,4,4,5,5,5,5,5,5,5,4,5,5,4,4,5,4,5
1610.6938093961237,4,4,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5
1612.084136478868,5,4,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5
1612.4905685439312,5,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,5
1615.6433334161309,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5
1616.87835961966,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5
1617.6478270152445,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
1635.078671590079,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3
1636.4970696062767,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4
1636.8717628505,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5
1644.30075670091,5,4,5,5,5,4,5,3,5,5,5,5,5,5,4,5,4
1647.3111950934483,5,4,5,5,4,4,5,4,5,4,5,5,5,5,4,5,4
1647.7854037787804,5,4,5,5,4,4,5,4,5,4,5,5,5,5,4,5,5
1648.1860143371484,5,3,5,5,4,4,5,5,5,4,5,5,5,5,4,5,5
1660.4610187213946,4,4,5,5,4,4,5,5,5,4,5,4,5,5,4,5,5
1665.2572881342971,4,4,5,5,5,4,5,4,5,4,5,4,4,5,4,5,5
1665.8770394470407,4,4,5,5,5,5,5,4,5,4,5,4,4,5,4,5,5
1687.658591790039,3,4,5,5,5,5,5,4,5,3,5,4,4,5,4,5,5
1697.919182635057,3,4,5,5,5,4,4,4,5,4,4,4,4,5,4,5,5
1714.137871969491,4,4,5,5,5,4,3,3,5,4,4,4,4,5,3,5,4
1716.0343118635585,4,4,5,5,5,4,3,4,5,4,4,4,4,5,3,5,4
1720.0565263837555,4,4,5,5,5,4,4,4,5,4,4,4,4,5,3,4,4
1725.889822178121,4,4,5,5,5,3,4,4,5,4,4,4,4,5,4,4,4
1726.3422002525022,4,4,5,5,5,4,4,4,5,4,4,4,4,5,4,4,4
1730.2985736423475,4,4,5,5,5,4,4,4,5,4,4,5,4,5,4,4,4
1740.481913904712,4,4,5,5,5,4,4,4,5,4,4,5,3,4,4,5,4
1742.8058081579125,4,4,5,5,5,4,4,4,5,4,4,5,4,4,3,5,4
1744.642776261188,4,4,5,5,5,4,4,4,5,4,4,5,4,4,4,5,4
1758.7749968158548,4,4,5,5,5,4,4,4,5,4,4,5,4,4,4,5,2
1765.7485467924103,4,4,5,5,5,4,3,4,5,4,4,5,4,4,4,4,3
1770.2471814859837,4,4,5,5,5,4,4,4,5,4,4,5,4,4,4,4,3
1772.6627687480243,4,4,5,5,5,4,4,4,5,4,4,5,4,4,4,4,4
1775.9006523407397,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,3,4
1784.4665996249903,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4
1786.3098365323401,4,4,5,5,5,4,4,4,4,5,4,4,4,4,5,4,4
1787.2939962527576,4,4,5,5,5,5,4,4,4,5,4,4,4,3,5,4,4
1787.6013901508902,4,4,5,5,5,5,4,4,4,5,4,4,4,4,5,4,4
1790.3230225724915,4,4,5,5,5,5,4,4,4,5,5,4,4,4,5,3,4
1792.7226059274415,4,4,5,5,5,5,4,4,3,5,5,4,4,4,5,4,4
1806.0017148748818,4,4,5,5,5,4,4,3,3,5,5,4,4,4,5,3,3
1808.5462470033067,4,4,5,5,5,4,4,3,3,5,5,4,4,4,5,3,4
1809.5448966134486,4,4,5,5,5,4,4,3,3,5,5,4,4,4,5,4,4
1816.1105922060774,4,4,5,5,5,4,4,3,3,5,5,4,4,4,5,4,4
1816.911803922627,4,4,5,5,5,4,4,4,3,5,5,4,4,4,5,4,4
1821.9949692509176,4,4,5,5,5,4,4,3,4,5,5,4,4,4,5,4,4
1823.2979726988422,4,4,5,5,5,4,4,4,4,5,5,4,4,4,5,4,4
1825.8084664893447,4,4,5,5,5,4,5,4,4,5,5,4,4,4,5,4,4
1827.1216138253487,4,5,5,5,5,4,5,4,4,5,5,4,4,4,5,4,4
1839.358350189081,4,5,4,5,5,4,4,4,4,4,5,4,5,4,5,4,2
1841.589426479675,4,5,4,5,5,4,4,4,4,4,5,4,5,4,5,4,3
1849.391165194,4,5,4,5,5,4,4,3,4,4,5,4,5,4,5,4,4
1852.7479251045543,4,5,4,5,4,4,4,4,4,4,5,4,5,4,5,4,4
1855.9558996250723,4,5,4,5,4,4,4,3,4,4,5,3,5,4,5,4,5
1857.5209902973938,4,5,4,5,4,4,4,4,4,4,5,3,5,4,5,4,5
1860.449606809437,4,5,4,5,4,4,4,4,4,4,5,4,5,4,4,3,4
1862.7252392173432,4,5,4,5,4,4,4,4,4,4,5,4,5,4,3,4,4
1876.675611496656,4,5,4,4,4,3,3,4,4,4,5,4,5,4,4,3,3
1880.2874828268205,4,5,4,4,4,4,3,3,4,4,5,4,5,4,4,3,3
1881.5763204664945,4,5,4,4,4,4,3,4,4,4,5,4,5,4,4,3,3
1884.1749254269055,4,5,4,4,4,4,3,4,4,4,5,4,5,4,4,3,4
1886.9869172824156,4,5,4,4,4,4,3,4,4,4,5,4,5,4,4,4,4
1888.0382140788247,4,5,4,4,4,4,4,4,4,3,5,4,5,4,4,4,4
1894.092034349511,4,5,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4
1898.9703744448475,4,5,4,4,4,4,3,4,4,4,5,4,5,4,4,4,4
1905.6936214706868,4,5,4,3,4,4,3,4,4,4,5,4,5,4,4,4,4
1914.7900764462147,4,4,4,3,4,4,3,4,4,4,5,4,5,4,3,4,4
1917.554218978765,4,4,4,4,4,3,3,4,4,4,5,4,5,4,3,4,4
1918.409897739364,4,4,4,4,4,3,4,4,4,4,5,4,5,4,3,4,4
1918.6936083912897,4,4,3,4,4,3,4,4,4,4,5,4,5,4,4,4,4
1919.9862300603895,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4
1920.1761362446675,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
1922.4793251903866,4,5,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4
1922.5829292907438,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
1923.19854410328,4,5,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4
1927.0827184804432,4,5,4,5,4,5,4,4,4,3,4,4,5,4,4,4,4
1930.8234971764525,4,5,4,5,4,5,4,4,4,4,4,4,5,4,3,4,4
1932.6307953976277,4,5,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4
1933.5685541308071,4,5,4,5,4,5,4,4,5,4,4,4,5,4,4,4,4
1935.1683853299696,4,5,4,5,4,5,4,4,5,4,4,4,5,4,5,4,4
1940.214023989444,4,5,4,5,4,5,4,4,5,4,4,5,5,4,4,4,4
1941.6388631306677,4,5,4,5,4,5,4,4,5,4,4,5,5,4,4,4,5
1942.167597811924,4,5,4,5,4,5,4,5,5,4,4,5,5,4,4,4,5
1942.2302771567872,4,5,4,5,4,5,4,5,5,5,4,5,5,4,4,4,5
1944.8301811928384,4,5,4,5,4,4,4,5,5,5,4,5,5,5,3,4,5
1951.6925534726768,4,5,4,5,4,3,4,5,4,5,4,5,5,5,4,4,5
1956.5627261194963,4,4,4,5,4,4,3,5,4,5,4,5,5,5,4,4,5
1959.2464505064363,4,4,4,5,4,4,4,5,4,5,4,5,5,5,4,4,5
1966.7192449835898,4,5,3,5,4,4,4,5,3,5,4,5,5,5,4,3,5
1966.7897028844977,4,5,3,5,4,4,4,5,3,5,4,5,5,5,4,4,5
1976.9160161826014,4,5,2,5,4,4,4,5,4,5,4,5,5,5,4,4,5
1977.3867738261945,4,5,3,5,4,4,4,5,4,5,4,5,5,5,4,4,5
1978.0481218059647,4,5,4,5,4,4,4,5,4,5,4,5,5,5,4,4,5
1980.2915363657125,4,5,4,5,4,4,4,5,4,5,4,5,5,5,4,5,5
1992.0975851911712,4,5,4,5,4,4,5,5,4,5,4,5,5,5,4,5,4
1999.8383626914133,4,5,5,5,4,3,5,5,4,5,4,4,5,5,4,5,4
2001.9781724211769,4,5,5,5,4,4,5,5,4,5,4,4,5,5,4,5,4
2003.1708735423847,5,5,5,5,4,4,5,5,4,5,4,4,5,5,4,5,4
2005.2925349638228,5,5,5,5,4,4,5,5,5,5,4,4,5,5,3,5,4
2006.4498190403426,5,5,5,5,4,4,5,5,5,5,4,4,5,5,4,5,4
2013.4286406862157,5,5,5,5,4,4,5,5,5,5,4,5,5,4,4,5,4
2018.8056647118992,5,5,5,5,4,4,5,5,5,5,5,4,5,4,4,5,4
2021.4088645076401,5,5,5,5,4,4,5,5,5,5,5,4,5,5,4,5,4
2025.061898532248,5,5,5,5,4,4,5,5,5,5,5,4,5,5,4,5,5
2027.1437180824748,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5
2027.308503626896,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5
2029.271046563497,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
2029.8978896221329,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2039.6177337392567,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
2040.67761795277,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,5
2041.039258807077,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,6,5
2042.0242485287545,4,6,5,5,5,6,5,5,5,5,5,5,5,5,6,6,5
2042.8350775566128,5,6,5,5,5,6,5,5,5,5,5,5,5,5,6,6,5
2043.5415326904836,6,6,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
2048.3208437636017,6,6,5,5,5,6,5,5,5,5,5,5,5,5,6,6,4
2051.0203886391564,6,6,5,5,5,6,5,5,5,5,5,5,5,5,6,6,5
2051.37024742124,6,6,5,5,5,6,5,6,5,5,5,5,5,5,6,6,5
2052.6265774572753,6,6,6,5,5,6,5,6,5,5,5,5,4,5,6,6,5
2055.2897063585474,6,6,6,5,5,6,5,6,5,5,5,5,5,5,6,6,5
2055.5701797870224,6,6,6,5,5,6,5,6,6,5,5,5,5,5,6,6,5
2055.6533786460577,6,6,6,5,5,6,5,6,6,5,5,5,5,6,6,6,5
2060.220159017562,6,6,6,5,4,6,5,6,6,5,5,5,5,6,6,6,6
2065.479642830566,6,5,6,5,5,6,5,6,6,4,5,5,5,6,6,6,6
2067.4822865663564,6,5,6,5,5,6,5,6,6,5,5,5,5,6,6,6,6
2073.7007210161064,6,5,6,5,5,6,4,6,6,5,5,6,5,6,6,6,6
2074.884019928262,6,5,6,5,5,6,5,6,6,5,5,6,5,6,6,6,6
2078.84486342008,6,5,6,5,6,6,5,6,6,5,5,6,5,6,6,6,6
2079.812554278587,6,5,6,6,6,6,5,6,6,5,5,6,5,6,6,6,6
2081.702853837788,6,5,6,6,6,6,5,6,6,6,5,6,5,6,6,6,6
2082.9172917985,6,5,6,6,6,5,5,6,6,6,5,6,6,6,6,6,6
2085.9210590540965,6,5,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6
2087.4088551100217,6,5,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6
2087.943757732112,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6
2097.3322579069095,6,6,6,6,5,4,6,6,6,6,6,6,6,6,6,6,6
2097.8281001311675,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6
2099.8743435301835,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6
2102.0232066306926,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6
2102.338570541263,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2105.967988704959,6,6,6,6,6,7,5,6,6,6,6,6,6,6,6,6,5
2106.694906976079,6,6,6,6,6,7,5,6,6,6,6,6,6,6,6,6,6
2110.6581615928753,6,6,6,6,6,7,6,6,6,6,6,6,5,6,6,6,6
2117.689490161745,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5
2123.6246008553917,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,5
2129.734704250967,6,6,6,4,6,6,6,5,6,5,5,5,6,5,6,6,5
2131.106508932982,6,6,6,5,6,6,6,5,6,5,5,5,6,5,6,6,5
2131.711824088702,6,6,6,5,6,6,6,5,6,6,5,5,6,5,6,6,5
2133.9975253138605,6,6,6,5,5,6,6,6,6,4,5,5,6,5,6,6,5
2139.5496037280654,6,6,6,5,4,6,6,6,6,4,5,5,6,5,6,6,5
2147.9407328309953,6,6,5,4,5,6,5,6,6,4,5,4,6,5,6,6,4
2155.967215272911,6,6,5,4,5,6,5,6,6,3,5,4,5,4,6,6,5
2158.0998499039333,6,6,5,4,5,6,5,5,6,4,4,4,4,4,6,6,5
2159.4268497992066,6,6,5,4,5,6,5,5,6,4,4,5,4,4,6,6,5
2160.9587501839223,6,6,5,4,4,6,5,5,5,4,4,5,4,5,6,6,5
2162.9194411981434,6,6,5,4,4,6,5,5,5,4,4,5,5,4,5,5,5
2166.1061490549164,6,6,5,4,5,6,5,5,5,4,4,5,5,4,5,5,5
2167.038816647472,6,6,5,5,5,6,4,5,5,4,4,5,5,4,5,5,5
2171.387300191472,6,6,5,5,5,6,3,5,5,5,4,5,5,3,5,4,5
2175.3174246854273,6,6,5,5,5,6,3,5,4,5,4,5,5,4,5,4,5
2175.8195602925693,6,6,5,5,5,6,4,5,4,5,4,5,5,4,5,4,5
2183.582268380872,6,5,5,5,5,6,3,5,4,5,4,5,5,4,5,5,5
2185.005519420647,6,5,5,5,5,6,4,5,4,5,4,5,5,4,5,5,5
2185.898284268225,6,5,5,5,5,6,4,5,5,5,4,5,5,4,5,5,5
2191.4247770785323,6,5,5,5,5,6,4,5,5,4,4,5,5,4,5,5,5
2192.9945758365316,6,5,5,5,5,6,5,5,5,4,4,5,5,4,5,5,5
