time,Checkout1,Checkout2,Checkout3,Checkout4,Checkout5,Checkout6,Checkout7,Checkout8,Checkout9,Checkout10,Checkout11,Checkout12,Checkout13,Checkout14,Checkout15,Checkout16,Checkout17,Checkout18,Checkout19,Checkout20,Checkout21,Checkout22,Checkout23
2535.742165303325,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1
2542.8201629139376,0,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,0,0,2,1,1,1,1
2546.101290193407,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,2,1,1,1,0
2551.166134656091,0,1,1,1,1,0,1,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,0
2553.66392801071,0,1,1,1,1,0,1,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,1
2555.445701628608,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,0,2,1,1,1,1
2555.8541102424183,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,0,2,1,1,1,1
2557.2325533469866,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1
2561.3614906875587,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
2562.7265668385303,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1
2564.036376332815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2566.6325368065995,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1
2567.013006813713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2572.3271214287433,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,2,1,1,1,1
2574.2731482065305,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2574.43287045349,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1
2584.0141859849373,1,1,0,1,1,1,1,1,2,2,1,1,0,1,1,0,1,1,1,1,1,2,1
2591.008960707674,0,1,0,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1
2591.540606841042,0,1,1,1,1,1,1,1,2,1,1,0,0,1,1,1,1,1,0,1,1,1,1
2593.8810649398397,1,1,1,0,1,1,1,1,2,1,1,0,0,1,1,1,1,1,0,1,1,1,1
2594.750711966311,0,1,1,0,1,1,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1
2595.551646386356,0,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1
2605.1101421242984,0,1,0,1,1,1,1,1,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1
2605.705578212397,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1
2608.0240248048203,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1
2613.097542122778,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2613.4547850988097,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1
2617.0783829895554,1,1,1,1,1,0,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1
2617.5193749156065,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1
2624.7524121877736,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2627.519277917023,1,1,0,1,1,0,1,1,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1
2630.437307067891,1,1,0,1,1,0,1,1,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2630.716161993183,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2635.7078983262672,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2635.8283211451903,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2642.4356344117687,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2642.759636679073,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2642.863462932191,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2645.438259038841,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2648.1952497760954,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2649.8309099443495,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2660.557123955186,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2661.3078807730953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2661.8294216911254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
2662.38770768406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
2665.14632140683,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1
2665.9898508111955,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1
2672.0260303198575,1,1,1,2,1,1,2,1,1,0,1,1,1,2,1,1,1,2,0,1,1,1,1
2681.372008989214,1,1,1,2,1,0,2,1,1,0,0,1,1,2,0,1,1,2,1,1,1,1,1
2682.942577146586,1,1,1,2,1,0,2,1,1,0,0,1,1,2,1,1,1,2,1,1,1,1,1
2685.7847172274005,1,1,1,2,1,0,2,1,1,0,1,1,1,2,1,1,1,2,0,1,1,1,1
2688.667665279462,1,1,1,2,1,1,2,1,1,0,0,1,1,2,0,1,1,2,0,1,1,1,1
2690.466409775053,1,1,1,2,1,1,2,1,1,1,0,1,1,2,0,1,0,2,0,1,1,1,0
2702.8062299967746,1,1,1,2,1,1,2,1,1,1,0,0,1,2,0,1,0,2,1,1,1,1,0
2703.138236997358,1,1,1,2,1,1,2,1,1,1,1,0,1,2,0,1,0,2,1,1,1,1,0
2703.99837071994,1,1,1,2,1,1,2,1,1,1,1,0,1,2,1,1,0,2,1,1,1,1,0
2711.3389223414288,1,1,1,2,1,1,2,1,0,1,1,0,1,2,1,1,1,2,1,0,0,1,0
2719.095074239576,1,1,1,2,1,1,2,1,0,1,1,0,1,2,1,1,0,1,1,1,0,1,0
2726.247043002981,1,1,1,2,1,1,2,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
2731.6695118078387,1,0,1,2,1,0,2,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
2742.789555441445,1,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0
2743.806434242346,1,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1
2743.807092445167,1,1,1,2,1,0,2,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0
2746.109540035684,1,1,1,2,1,0,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
2749.961648143024,1,1,1,2,0,1,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
2749.9899988624707,1,1,1,2,0,1,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0
2753.296771119873,1,1,1,2,1,0,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
2753.5728341455524,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0
2755.1580611390314,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1
2756.6164395605183,1,1,1,2,1,0,2,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
2758.028665218946,1,1,1,2,1,1,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0
2762.725357492344,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0
2763.0429374919145,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0
2763.0786256020465,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0
2768.2092490287596,1,1,1,2,1,0,2,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1
2772.818799065145,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
2776.5678217652735,1,1,1,2,1,0,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
2783.6018850110327,1,1,1,2,1,0,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
2785.1738463970646,1,1,1,2,1,1,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0
2785.2447996483247,1,1,1,2,1,1,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
2796.4336320338653,1,1,1,2,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
2807.8744759238225,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
2812.559554243605,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
2815.3238855531035,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0
2821.4823355410513,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0
2826.7635302682825,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
2828.157172133713,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0
2832.701183157604,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1
2837.879979208435,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
2838.7087846773356,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
2839.1229864379156,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
2842.2293959008603,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1
2843.514229307462,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
2844.5328167667158,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1
2849.121015051691,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1
2849.8766583444144,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1
2851.409601088027,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
2852.8350301603914,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
2853.2805501977737,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
2853.5331125568327,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2854.59722220178,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2859.489636972127,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1
2862.265652736137,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1
2867.058922632713,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
2871.129449663424,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
2876.092704450723,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1
2880.3371384083302,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1
2881.7814696926125,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1
2888.628348965253,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
2893.4140364943555,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
2895.813203748412,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2898.644674669223,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
2899.6316381020006,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
2903.0261944079816,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1
2903.175592965672,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1
2904.5603918236584,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1
2907.091587445599,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1
2907.9153228934765,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1
2910.7868544256116,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1
2911.8430957182395,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1
2915.139316738157,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
2931.1256591135198,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1
2932.034821203025,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1
2936.8772206373233,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1
2939.609567289883,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1
2948.796129742575,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1
2950.7037001507424,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1
2952.2049480099377,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1
2952.3646776366063,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
2954.5340633731785,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
2957.653952621632,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
2958.4021980714515,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
2967.4211591365242,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
2967.4889498112707,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
2968.4751053326336,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
2971.0542308218446,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
2974.2312090429596,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0
2975.1590112240483,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
2975.434949477183,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
2980.354256977523,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
2984.306905049383,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
2984.819802819132,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
2991.2632965659686,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
2999.6916934147876,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
3009.6972474053605,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
3010.653434283421,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
3013.655455744576,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
3014.6087951339937,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
3016.240745937506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
3019.892114656666,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
3021.4787236986094,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
3023.7540454837967,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
3024.0060637017455,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
3028.305451971986,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
3028.3780476904317,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
3031.502435359979,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0
3033.133315447267,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
3035.3634049796324,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
3035.6542954762635,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
3038.9312143944276,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
3040.492791612828,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
3046.667497142762,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
3050.054297074563,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
3050.2759822083044,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
3050.6606513372362,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
3054.1422116654853,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
3060.064382725832,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
3066.0559117714506,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
3066.4227823774245,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0
3068.108846070267,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1
3071.356437304392,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0
3075.0105913790476,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
3075.6126538704316,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
3076.305641820131,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
3077.0780189891198,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
3078.712901737506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
3081.390387792633,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
3083.4565082437102,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
3083.664824626434,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
3085.7869290892945,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
3089.450725530297,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
3092.4033696081674,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
3099.1172985754365,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0
3100.17605616214,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
3106.5248280329556,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
3107.485825090527,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0
3113.739987744244,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1
3116.031419322101,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
3116.1986854060588,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0
3117.0140529143346,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
3122.597128940241,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0
3123.389377512777,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0
3125.583911373786,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
3127.270815907392,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
3154.340160994027,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
3155.597616375419,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
3168.244257457271,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
3169.1213584611833,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
3169.4875374101043,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0
3169.5681081823313,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0
3169.998910140661,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
3173.9028015084555,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
3183.514419316303,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
3193.509479652235,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0
3198.282050582781,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0
3201.599450366096,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0
3201.9819796016723,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0
3204.983962669827,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
3205.058061786318,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0
3213.7537204875466,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0
3214.074742429902,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1
3219.597496338658,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0
3220.144331895245,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0
3228.7595939012963,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1
3247.389742737052,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
3252.230505384137,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
3267.382219852242,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
3271.417963205238,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0
3280.1639610109182,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
3285.685828712156,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
3293.4783924691505,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
3309.5659204345766,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3312.7385637284465,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3324.4053619449737,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3336.9642446269318,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3340.7753958431354,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3343.195894177418,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3346.2450263537407,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
3350.3491366029384,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
3358.8179429998286,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3360.4286586927324,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
3360.7964737236,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
3364.5613218718813,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
3366.890430975432,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
3367.3204693899684,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
3369.905778459255,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1
3371.452142276337,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
3373.1483024623562,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0
3382.126888205028,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3389.1346629825966,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
3391.0276870207904,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3392.3059571060494,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3401.4042711054267,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
3402.1628571997517,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3402.8035443248655,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
3403.3101296963264,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3405.0651627467364,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3405.8058633633573,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3410.3957544183977,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3411.6246953278333,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3419.5519286346653,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
3421.2721432836383,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
3422.1382588807037,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0
3423.7124027570194,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
